ì˙ït,ãCâ∑,ëäëŒéºìx,ãCà≥,ç~êÖó ,ç~ê·ó ,ïóë¨,ïóå¸,ëSìVì˙éÀó ,ëÂãCìßâﬂó¶,â_ó 
y/m/d HH:MM,Åé,%,Pa,mm,mm,m/s,-,W/m2,-,-
date,temp,rh,p_atm,Jp,Js,WS,WD,Qs,tau,cloudiness
2012/8/23 19:00,27.2,84,,0,,4,êºìÏêº,,1.00E-50,
2012/8/23 20:00,26.6,85,,2.5,,2.8,êºìÏêº,,1.00E-50,
2012/8/23 21:00,26,89,,0,,2.9,êº,,1.00E-50,
2012/8/23 22:00,25.6,88,,0,,3.3,êº,,1.00E-50,
2012/8/23 23:00,25.5,88,,0,,1.8,êº,,1.00E-50,
2012/8/24 0:00,25.5,90,,0,,1.1,êº,,1.00E-50,
2012/8/24 1:00,25.2,89,,0,,1.3,ìÏìÏêº,,1.00E-50,
2012/8/24 2:00,25.1,89,,0,,1.4,ìåìÏìå,,1.00E-50,
2012/8/24 3:00,24.5,89,,0,,1.6,ìåñkìå,,1.00E-50,
2012/8/24 4:00,24.8,89,,0,,1.4,ñk,,1.00E-50,
2012/8/24 5:00,24.2,91,,0,,0.9,ñkñkìå,,0.683402264,
2012/8/24 6:00,23.9,90,,0,,1.3,ñkìå,,0.799589974,
2012/8/24 7:00,24.9,88,,0,,2,ñkìå,,0.698010509,
2012/8/24 8:00,26.9,81,,0,,1.6,ñkìå,,0.656903974,
2012/8/24 9:00,28,74,,0,,1.8,ìåñkìå,,0.63906859,
2012/8/24 10:00,28.7,76,,0,,2,ìåñkìå,,0.622363729,
2012/8/24 11:00,30.4,62,,0,,2,ñkìå,,0.620698222,
2012/8/24 12:00,32.1,51,,0,,2.4,ñkìå,,0.508954079,
2012/8/24 13:00,31.9,56,,0,,2,ñk,,0.169058499,
2012/8/24 14:00,30.7,58,,12.5,,5.8,êºìÏêº,,0.35676911,
2012/8/24 15:00,29.3,64,,1,,3.6,êºñkêº,,0.428199355,
2012/8/24 16:00,29.8,64,,0,,2.1,êºñkêº,,0.651651773,
2012/8/24 17:00,30,60,,0,,3.2,êºìÏêº,,0.718712147,
2012/8/24 18:00,28.4,68,,0,,4,êº,,0.706122686,
2012/8/24 19:00,27.4,71,,0,,4.8,êºìÏêº,,1.00E-50,
2012/8/24 20:00,26.9,74,,0,,3.4,êºìÏêº,,1.00E-50,
2012/8/24 21:00,26.7,75,,0,,2.5,êºñkêº,,1.00E-50,
2012/8/24 22:00,26.3,77,,0,,2.4,êº,,1.00E-50,
2012/8/24 23:00,26.1,77,,0,,2,êº,,1.00E-50,
2012/8/25 0:00,25,83,,0,,1.4,êº,,1.00E-50,
2012/8/25 1:00,26.4,76,,0,,1.2,êºñkêº,,1.00E-50,
2012/8/25 2:00,24.9,81,,0,,1.4,ñkìå,,1.00E-50,
2012/8/25 3:00,24.8,84,,0,,1.1,ìåñkìå,,1.00E-50,
2012/8/25 4:00,24.5,85,,0,,1.3,ñkìå,,1.00E-50,
2012/8/25 5:00,24.2,86,,0,,2.5,ñkìå,,0.373967886,
2012/8/25 6:00,23.9,86,,0,,2.2,ñkìå,,0.508481588,
2012/8/25 7:00,25.5,81,,0,,1.4,ñkìå,,0.726066972,
2012/8/25 8:00,27.5,73,,0,,1.6,ñkñkìå,,0.541475308,
2012/8/25 9:00,28.9,68,,0,,1.2,ñkìå,,0.576967918,
2012/8/25 10:00,29,65,,0,,2.2,ìåñkìå,,0.545242204,
2012/8/25 11:00,29.6,63,,0,,1.9,ñkìå,,0.504710236,
2012/8/25 12:00,29.8,62,,0,,1.5,ñk,,0.427914453,
2012/8/25 13:00,31.6,52,,0,,1.8,ñkìå,,0.236535395,
2012/8/25 14:00,32.1,54,,0,,0.9,ìå,,0.258560246,
2012/8/25 15:00,30.4,59,,0,,3,ñkñkìå,,0.559926113,
2012/8/25 16:00,30.9,58,,0,,4.6,ìåñkìå,,0.714111725,
2012/8/25 17:00,30.4,59,,0,,1.8,êº,,0.717184278,
2012/8/25 18:00,27.9,71,,0,,3.3,êºìÏêº,,0.752559087,
2012/8/25 19:00,27.5,74,,0,,2.5,êºìÏêº,,1.00E-50,
2012/8/25 20:00,26.9,77,,0,,3.1,êº,,1.00E-50,
2012/8/25 21:00,27.4,75,,0,,1.3,êº,,1.00E-50,
2012/8/25 22:00,26.6,78,,0,,1.2,ñk,,1.00E-50,
2012/8/25 23:00,26,82,,0,,1.1,ñkìå,,1.00E-50,
2012/8/26 0:00,26.6,77,,0,,1.6,ñkìå,,1.00E-50,
2012/8/26 1:00,25.5,82,,0,,2,ñkìå,,1.00E-50,
2012/8/26 2:00,26.4,78,,0,,2.7,ñkìå,,1.00E-50,
2012/8/26 3:00,25.9,78,,0,,2,ñkìå,,1.00E-50,
2012/8/26 4:00,26.1,78,,0,,2.4,ìåñkìå,,1.00E-50,
2012/8/26 5:00,25.4,80,,0,,2.4,ñkìå,,0.529442892,
2012/8/26 6:00,25.5,81,,0,,2.1,ñkìå,,0.369745004,
2012/8/26 7:00,26.2,78,,0,,2.9,ñkìå,,0.341864286,
2012/8/26 8:00,27.2,72,,0,,4.2,ñkìå,,0.365591708,
2012/8/26 9:00,29.1,65,,0,,3.7,ìåñkìå,,0.495313124,
2012/8/26 10:00,29.7,61,,0,,4.1,ìå,,0.38832636,
2012/8/26 11:00,29.6,64,,0,,3.1,ìåñkìå,,0.414913178,
2012/8/26 12:00,29.8,62,,0,,3.8,ìå,,0.345716342,
2012/8/26 13:00,29.7,63,,0,,3.9,ìåìÏìå,,0.609194924,
2012/8/26 14:00,31.7,51,,0,,5,ìå,,0.630430234,
2012/8/26 15:00,31.7,52,,0,,4.9,ìå,,0.643817412,
2012/8/26 16:00,29.2,62,,0,,2,ìÏìÏêº,,0.677799761,
2012/8/26 17:00,29.8,61,,0,,3.4,êºìÏêº,,0.736097412,
2012/8/26 18:00,28.2,64,,0,,2.7,êº,,0.820548568,
2012/8/26 19:00,27.8,68,,0,,2.9,êºìÏêº,,1.00E-50,
2012/8/26 20:00,27.7,68,,0,,1.2,êºìÏêº,,1.00E-50,
2012/8/26 21:00,28,67,,0,,3.1,ìÏìå,,1.00E-50,
2012/8/26 22:00,27.8,69,,0,,2.6,ìåìÏìå,,1.00E-50,
2012/8/26 23:00,27.5,70,,0,,1.5,ìåñkìå,,1.00E-50,
2012/8/27 0:00,26,79,,0,,1.4,ñkìå,,1.00E-50,
2012/8/27 1:00,26,81,,0,,1.2,ñkñkìå,,1.00E-50,
2012/8/27 2:00,25.6,85,,0,,1.2,ñkñkìå,,1.00E-50,
2012/8/27 3:00,25.5,85,,0,,1.2,ñk,,1.00E-50,
2012/8/27 4:00,26.2,81,,0,,2.3,ñkìå,,1.00E-50,
2012/8/27 5:00,25.4,85,,0,,2.2,ñkìå,,0.601484317,
2012/8/27 6:00,25.4,84,,0,,1.9,ìåñkìå,,0.693400613,
2012/8/27 7:00,26.3,79,,0,,2.7,ìåñkìå,,0.694965439,
2012/8/27 8:00,26.7,78,,0,,2.7,ìåñkìå,,0.538937041,
2012/8/27 9:00,27.4,74,,0,,1.4,ìåñkìå,,0.460654018,
2012/8/27 10:00,27.9,74,,0,,3,ìåìÏìå,,0.603691357,
2012/8/27 11:00,27.2,76,,0,,4.9,ìåñkìå,,0.339123006,
2012/8/27 12:00,26.2,83,,0,,3.8,ìå,,0.206887387,
2012/8/27 13:00,27.4,77,,0,,3.2,ìåìÏìå,,0.304584807,
2012/8/27 14:00,27.1,79,,0,,2.4,ìÏ,,0.449817764,
2012/8/27 15:00,27.3,79,,0,,4.5,êºìÏêº,,0.536881966,
2012/8/27 16:00,25.8,86,,0,,3.8,ìÏêº,,0.535819871,
2012/8/27 17:00,26.5,84,,0,,4.3,êºìÏêº,,0.579209744,
2012/8/27 18:00,26.1,84,,0,,3.2,êº,,0.669193504,
2012/8/27 19:00,26.5,81,,0,,1.6,êº,,1.00E-50,
2012/8/27 20:00,26.6,82,,0,,3.2,ìåìÏìå,,1.00E-50,
2012/8/27 21:00,26.5,83,,0,,3.9,ìå,,1.00E-50,
2012/8/27 22:00,26.9,80,,0,,2.2,ìÏìå,,1.00E-50,
2012/8/27 23:00,27.3,78,,0,,2.7,ìåñkìå,,1.00E-50,
2012/8/28 0:00,26,85,,0,,1.1,ìåñkìå,,1.00E-50,
2012/8/28 1:00,26.1,83,,0,,1.4,ìåñkìå,,1.00E-50,
2012/8/28 2:00,26.5,81,,0,,1.3,ìåñkìå,,1.00E-50,
2012/8/28 3:00,27,79,,0,,0.8,ìåñkìå,,1.00E-50,
2012/8/28 4:00,25.3,83,,0,,1.2,ìåñkìå,,1.00E-50,
2012/8/28 5:00,25.5,80,,0,,0.6,êºìÏêº,,0.735214298,
2012/8/28 6:00,25.7,80,,0,,1.1,ñkìå,,0.898103827,
2012/8/28 7:00,26.9,77,,0,,0.9,ñkìå,,0.83480004,
2012/8/28 8:00,26.1,85,,0,,2.8,ìåñkìå,,0.753124517,
2012/8/28 9:00,28.9,73,,0,,3,ìå,,0.459384951,
2012/8/28 10:00,26.8,83,,0,,2.5,ìåìÏìå,,0.560868231,
2012/8/28 11:00,27.5,82,,0,,3.4,ìå,,0.151630839,
2012/8/28 12:00,26.1,87,,0,,2.5,ìÏìå,,0.24506973,
2012/8/28 13:00,26.5,87,,0,,1.4,ìÏìå,,0.680020228,
2012/8/28 14:00,26.4,87,,0,,3.1,êº,,0.491489473,
2012/8/28 15:00,27.1,82,,0,,3.5,êº,,0.650660343,
2012/8/28 16:00,27.6,77,,0,,3,ñkêº,,0.343142467,
2012/8/28 17:00,26.6,83,,0,,3.4,êº,,0.509942416,
2012/8/28 18:00,26.3,84,,0,,4.5,ìÏ,,0.705087932,
2012/8/28 19:00,26.2,84,,0,,4.9,ìÏ,,1.00E-50,
2012/8/28 20:00,26.3,82,,0,,4.2,ìÏìÏìå,,1.00E-50,
2012/8/28 21:00,26.2,82,,0,,4.5,ìÏìÏìå,,1.00E-50,
2012/8/28 22:00,26.4,81,,0,,2.8,ìÏ,,1.00E-50,
2012/8/28 23:00,25.9,84,,0,,3.1,ìÏìÏìå,,1.00E-50,
2012/8/29 0:00,25.2,89,,0,,2.1,ìÏìÏìå,,1.00E-50,
2012/8/29 1:00,25.2,89,,0,,2.3,ìÏìÏìå,,1.00E-50,
2012/8/29 2:00,24.9,89,,0,,1.7,ìÏìå,,1.00E-50,
2012/8/29 3:00,24.7,90,,0,,1.6,ìÏìå,,1.00E-50,
2012/8/29 4:00,24.6,90,,0,,1.8,ìÏìå,,1.00E-50,
2012/8/29 5:00,24.7,89,,0,,2.1,ìÏìÏìå,,0.356425702,
2012/8/29 6:00,24.7,89,,0,,2.2,ìÏìÏìå,,0.560702468,
2012/8/29 7:00,25.1,88,,0,,2,ìÏìå,,0.480241512,
2012/8/29 8:00,26.6,81,,0,,1.4,ìÏìå,,0.591113663,
2012/8/29 9:00,28,75,,0,,2.1,ìÏìå,,0.598661298,
2012/8/29 10:00,28.8,74,,0,,1.7,ìÏ,,0.507036276,
2012/8/29 11:00,29.2,72,,0,,3,ìÏêº,,0.609578599,
2012/8/29 12:00,27.9,76,,0,,2.9,ìÏìå,,0.614892191,
2012/8/29 13:00,28.1,79,,0,,4.3,ìÏìÏìå,,0.623092156,
2012/8/29 14:00,27.5,79,,0,,2,ìÏìÏêº,,0.574898102,
2012/8/29 15:00,25.7,90,,0,,2.6,ìÏìÏêº,,0.248859939,
2012/8/29 16:00,26,89,,0,,3.7,ìÏêº,,0.605840646,
2012/8/29 17:00,25.7,89,,0,,4,êºìÏêº,,0.656818165,
2012/8/29 18:00,25.8,89,,0,,3.8,êºñkêº,,0.693547498,
2012/8/29 19:00,25.6,90,,0,,3,êº,,1.00E-50,
2012/8/29 20:00,25.4,90,,0,,3,êºìÏêº,,1.00E-50,
2012/8/29 21:00,25,90,,0,,1.9,ìÏêº,,1.00E-50,
2012/8/29 22:00,24.9,90,,0,,2.2,êºìÏêº,,1.00E-50,
2012/8/29 23:00,24.8,90,,0,,3.1,êº,,1.00E-50,
2012/8/30 0:00,24.6,90,,0,,3,êº,,1.00E-50,
2012/8/30 1:00,24.4,91,,0,,2,ìÏêº,,1.00E-50,
2012/8/30 2:00,24.3,92,,0,,0.4,ìåìÏìå,,1.00E-50,
2012/8/30 3:00,24.3,92,,0,,1.1,ìå,,1.00E-50,
2012/8/30 4:00,23.9,92,,0,,1.2,ìåñkìå,,1.00E-50,
2012/8/30 5:00,23.6,91,,0,,1.3,ìå,,0.373383555,
2012/8/30 6:00,23.4,92,,0,,0.9,ñkìå,,0.520611198,
2012/8/30 7:00,23.4,92,,0,,1.2,ñk,,0.551598017,
2012/8/30 8:00,25.2,88,,0,,0.9,ìå,,0.641464515,
2012/8/30 9:00,28,74,,0,,1,ìÏìÏêº,,0.626867444,
2012/8/30 10:00,30.1,66,,0,,1.2,ñkñkêº,,0.617635058,
2012/8/30 11:00,31.6,60,,0,,4.2,ìÏêº,,0.496412844,
2012/8/30 12:00,31.2,62,,0,,3.7,êº,,0.589787127,
2012/8/30 13:00,33.6,55,,0,,4.3,ìÏêº,,0.619569164,
2012/8/30 14:00,33.3,54,,0,,4.4,ìÏêº,,0.634264273,
2012/8/30 15:00,32.7,58,,0,,5.6,êºìÏêº,,0.649029038,
2012/8/30 16:00,31.7,61,,0,,5.2,ìÏêº,,0.667349321,
2012/8/30 17:00,30.9,64,,0,,4,êº,,0.700880523,
2012/8/30 18:00,29.7,68,,0,,3,êºìÏêº,,0.729272435,
2012/8/30 19:00,28.9,71,,0,,2.8,êº,,1.00E-50,
2012/8/30 20:00,28,76,,0,,3.6,êºìÏêº,,1.00E-50,
2012/8/30 21:00,27.4,78,,0,,4,êºìÏêº,,1.00E-50,
2012/8/30 22:00,27.6,78,,0,,2.8,ìÏìÏêº,,1.00E-50,
2012/8/30 23:00,27.2,79,,0,,1.3,ìÏìå,,1.00E-50,
2012/8/31 0:00,27,77,,0,,1.1,ìåìÏìå,,1.00E-50,
2012/8/31 1:00,26.9,77,,0,,2,ìåìÏìå,,1.00E-50,
2012/8/31 2:00,27,72,,0,,1.4,ìåìÏìå,,1.00E-50,
2012/8/31 3:00,27.7,63,,0,,1.8,ìÏìÏìå,,1.00E-50,
2012/8/31 4:00,27.3,63,,0,,1.9,ìÏìå,,1.00E-50,
2012/8/31 5:00,26.8,65,,0,,1.4,ìåìÏìå,,0.743287379,
2012/8/31 6:00,26.7,62,,0,,1.3,ìÏìÏìå,,0.569642112,
2012/8/31 7:00,26.9,61,,0,,1.4,ìå,,0.638103406,
2012/8/31 8:00,28,60,,0,,1.3,ìÏìÏêº,,0.652586972,
2012/8/31 9:00,27.7,63,,0,,2.5,ìÏêº,,0.658181359,
2012/8/31 10:00,28.4,56,,0,,1,ñkñkêº,,0.413973893,
2012/8/31 11:00,28.6,55,,0,,2.3,êº,,0.541115993,
2012/8/31 12:00,30.1,51,,0,,4.1,ìÏêº,,0.615145983,
2012/8/31 13:00,30.6,49,,0,,3.7,êº,,0.616111135,
2012/8/31 14:00,31.1,48,,0,,4.4,êºñkêº,,0.586071493,
2012/8/31 15:00,29.8,54,,0,,3.7,êº,,0.678084945,
2012/8/31 16:00,30.2,51,,0,,5.7,êºìÏêº,,0.416337062,
2012/8/31 17:00,28.7,58,,0,,3,êºñkêº,,0.214931617,
2012/8/31 18:00,27.4,65,,0,,4.4,ìåìÏìå,,0.081727767,
2012/8/31 19:00,26.7,65,,1.5,,1.3,ìÏìå,,1.00E-50,
2012/8/31 20:00,26,67,,0,,1.8,ìÏ,,1.00E-50,
2012/8/31 21:00,25.6,68,,0,,1.7,ìÏìÏìå,,1.00E-50,
2012/8/31 22:00,24.8,70,,0,,1.2,ñkìå,,1.00E-50,
2012/8/31 23:00,24.6,70,,0,,1.4,ìå,,1.00E-50,
2012/9/1 0:00,24.7,69,,0,,1.9,ìå,,1.00E-50,
2012/9/1 1:00,24.6,70,,0,,2.2,ìåñkìå,,1.00E-50,
2012/9/1 2:00,24.5,68,,0,,1.2,ñkñkêº,,1.00E-50,
2012/9/1 3:00,24.3,68,,0,,1.4,ñk,,1.00E-50,
2012/9/1 4:00,23.9,70,,0,,1.7,ñkìå,,1.00E-50,
2012/9/1 5:00,23.6,73,,0,,0.7,ñkìå,,0.409153011,
2012/9/1 6:00,23.9,68,,0.5,,1.8,ìÏìå,,0.590695337,
2012/9/1 7:00,24.2,67,,0,,4.7,ìÏêº,,0.625318341,
2012/9/1 8:00,25,66,,0,,1.2,ñkêº,,0.621267891,
2012/9/1 9:00,25.4,61,,0,,1,ñkñkìå,,0.64902681,
2012/9/1 10:00,26.2,62,,0,,1.2,ñkìå,,0.335757727,
2012/9/1 11:00,26.6,61,,0,,0.6,ìåñkìå,,0.503309808,
2012/9/1 12:00,27.7,57,,0,,0.9,ñkñkìå,,0.606888987,
2012/9/1 13:00,28.6,52,,0,,2.6,ñkêº,,0.411923337,
2012/9/1 14:00,27.4,55,,45,,4.8,êºñkêº,,0.497660292,
2012/9/1 15:00,28.9,52,,0.5,,2,êºñkêº,,0.582527775,
2012/9/1 16:00,29,51,,0,,3.6,êº,,0.521585688,
2012/9/1 17:00,27.8,53,,0,,3,êº,,0.653035752,
2012/9/1 18:00,26.7,61,,0,,4.1,êº,,0.754747029,
2012/9/1 19:00,26,65,,0.5,,2.6,ìÏ,,1.00E-50,
2012/9/1 20:00,25.6,68,,1.5,,1.7,êºñkêº,,1.00E-50,
2012/9/1 21:00,25.5,69,,0,,2.1,êº,,1.00E-50,
2012/9/1 22:00,24.9,71,,0,,1,ìÏìÏìå,,1.00E-50,
2012/9/1 23:00,24.4,72,,0,,1.1,ìåñkìå,,1.00E-50,
2012/9/2 0:00,24.1,73,,0,,0.6,ìå,,1.00E-50,
2012/9/2 1:00,23.9,76,,0,,1.4,ñk,,1.00E-50,
2012/9/2 2:00,22.5,88,,0,,1.4,ìå,,1.00E-50,
2012/9/2 3:00,22.9,85,,0,,1.8,ìåñkìå,,1.00E-50,
2012/9/2 4:00,22.8,87,,0,,1.4,ñk,,1.00E-50,
2012/9/2 5:00,22.9,88,,0,,1.3,ñkñkìå,,0.427941064,
2012/9/2 6:00,22.9,88,,0,,0.8,ñkìå,,0.648213434,
2012/9/2 7:00,23.1,87,,0,,1.1,ìåñkìå,,0.542722129,
2012/9/2 8:00,24,82,,0,,2.3,ìåñkìå,,0.605067569,
2012/9/2 9:00,25.7,75,,0,,1.6,ìåìÏìå,,0.481786908,
2012/9/2 10:00,27.7,68,,0,,0.9,ìåñkìå,,0.372892642,
2012/9/2 11:00,26.9,71,,0,,0.4,ñkìå,,0.649367471,
2012/9/2 12:00,28.6,65,,0,,1.1,êºñkêº,,0.496331752,
2012/9/2 13:00,29.1,60,,0,,0.6,ñk,,0.560468659,
2012/9/2 14:00,29.6,61,,0,,3.9,ñkìå,,0.650675736,
2012/9/2 15:00,29.6,58,,0,,3.6,ñkñkìå,,0.629432831,
2012/9/2 16:00,28.9,65,,4,,1.7,ñkñkìå,,0.470469406,
2012/9/2 17:00,27.5,68,,0,,4.3,ìåìÏìå,,0.525066598,
2012/9/2 18:00,27.8,71,,0,,3.4,ìåñkìå,,0.722792315,
2012/9/2 19:00,27.5,72,,0,,2.5,ñkìå,,1.00E-50,
2012/9/2 20:00,26.1,77,,0,,3.4,ìåñkìå,,1.00E-50,
2012/9/2 21:00,26.1,78,,0,,4.7,ñkìå,,1.00E-50,
2012/9/2 22:00,24.9,88,,0,,2.8,ñkìå,,1.00E-50,
2012/9/2 23:00,24.8,89,,0,,4.4,ìåñkìå,,1.00E-50,
2012/9/3 0:00,24.6,86,,0,,1,ñk,,1.00E-50,
2012/9/3 1:00,24.6,83,,0,,0.8,ñkñkìå,,1.00E-50,
2012/9/3 2:00,24.3,86,,0,,1.7,ñkìå,,1.00E-50,
2012/9/3 3:00,24.2,87,,0,,1.1,ñkñkìå,,1.00E-50,
2012/9/3 4:00,23.9,86,,0,,1.6,ìåñkìå,,1.00E-50,
2012/9/3 5:00,23.7,86,,0,,1.1,ñkñkìå,,0.010300991,
2012/9/3 6:00,23.8,85,,0,,1.2,ìåñkìå,,0.012970986,
2012/9/3 7:00,24,84,,0,,2.1,ñkìå,,8.87E-05,
2012/9/3 8:00,25.1,79,,0,,2.5,ìåñkìå,,0.000184351,
2012/9/3 9:00,26.3,74,,0,,1.2,ñkìå,,0.015536798,
2012/9/3 10:00,27.9,69,,0,,1.1,êº,,0.121641582,
2012/9/3 11:00,29.9,61,,0,,0.9,ñkêº,,0.335036632,
2012/9/3 12:00,28.8,65,,0,,1.8,ñkìå,,0.37027685,
2012/9/3 13:00,28.5,68,,0,,1.7,ìÏìå,,0.329260431,
2012/9/3 14:00,24.7,83,,0,,1.6,êºìÏêº,,0.354063101,
2012/9/3 15:00,25,84,,0,,1.7,ñkìå,,0.148863922,
2012/9/3 16:00,26.8,78,,0,,5.8,êºìÏêº,,0.105974274,
2012/9/3 17:00,27.5,73,,0,,6.3,ìÏêº,,0.406324513,
2012/9/3 18:00,27.2,76,,0,,5.3,ìÏêº,,0.567015367,
2012/9/3 19:00,26.6,79,,0,,5.2,ìÏêº,,1.00E-50,
2012/9/3 20:00,25.7,82,,0,,1.6,ìåìÏìå,,1.00E-50,
2012/9/3 21:00,25.6,78,,0.5,,1.3,ìåñkìå,,1.00E-50,
2012/9/3 22:00,25.1,77,,1.5,,2,ìåñkìå,,1.00E-50,
2012/9/3 23:00,24.4,84,,0,,1.1,ìå,,1.00E-50,
2012/9/4 0:00,23.3,85,,0,,1.4,ìÏìÏìå,,1.00E-50,
2012/9/4 1:00,23.5,82,,0,,1.4,ìå,,1.00E-50,
2012/9/4 2:00,23.3,83,,0,,1.1,ñkìå,,1.00E-50,
2012/9/4 3:00,22.9,84,,0,,1.4,ñkñkìå,,1.00E-50,
2012/9/4 4:00,23,84,,0,,1.5,ìåñkìå,,1.00E-50,
2012/9/4 5:00,22.4,86,,0,,1.6,ìåñkìå,,0.681669673,
2012/9/4 6:00,22.4,85,,0,,1.1,ìå,,0.72912678,
2012/9/4 7:00,23.3,82,,0,,1.1,ìå,,0.687593932,
2012/9/4 8:00,25.1,76,,0,,1.2,ìå,,0.657993467,
2012/9/4 9:00,26.9,67,,0,,1.8,ìÏìå,,0.640708698,
2012/9/4 10:00,28.9,62,,0,,1,ñkñkìå,,0.652996788,
2012/9/4 11:00,28.8,65,,0,,1.9,ìåñkìå,,0.745683586,
2012/9/4 12:00,30,63,,0,,1.6,ñkêº,,0.37999579,
2012/9/4 13:00,30.1,62,,0,,2.3,ñkêº,,0.52295623,
2012/9/4 14:00,30.3,58,,0,,1.5,ñkñkìå,,0.63350492,
2012/9/4 15:00,30.7,56,,0,,1.6,ñkêº,,0.652548125,
2012/9/4 16:00,29.7,66,,0,,2.8,ìÏêº,,0.680384857,
2012/9/4 17:00,28.9,70,,0,,3.5,ìÏêº,,0.715363122,
2012/9/4 18:00,27.9,78,,0,,3.2,êº,,0.774732899,
2012/9/4 19:00,27.3,76,,0,,2.8,êºìÏêº,,1.00E-50,
2012/9/4 20:00,26.5,79,,0,,3.4,êºìÏêº,,1.00E-50,
2012/9/4 21:00,26.3,78,,0,,2.7,êº,,1.00E-50,
2012/9/4 22:00,25.8,81,,0,,2.9,êºìÏêº,,1.00E-50,
2012/9/4 23:00,25.5,81,,0,,1.3,êº,,1.00E-50,
2012/9/5 0:00,25.1,82,,0,,3,êº,,1.00E-50,
2012/9/5 1:00,25.2,81,,0,,2.6,êº,,1.00E-50,
2012/9/5 2:00,24.8,84,,0,,2.1,êº,,1.00E-50,
2012/9/5 3:00,24.9,82,,0,,0.8,ñkêº,,1.00E-50,
2012/9/5 4:00,24.3,85,,0,,1.3,ñkñkìå,,1.00E-50,
2012/9/5 5:00,24.1,82,,0,,0.8,ñkìå,,0.698623069,
2012/9/5 6:00,23.6,84,,0,,1.2,ìåñkìå,,0.727775866,
2012/9/5 7:00,24.6,80,,0,,1,ñkìå,,0.713082903,
2012/9/5 8:00,26.3,72,,0,,1.8,ìåñkìå,,0.678528355,
2012/9/5 9:00,28.5,68,,0,,1.7,ìÏ,,0.620910608,
2012/9/5 10:00,28.9,67,,0,,1.8,ñkñkêº,,0.63422297,
2012/9/5 11:00,28.4,69,,0,,1.7,êº,,0.629260038,
2012/9/5 12:00,24.9,88,,0,,3.5,êºìÏêº,,0.654907855,
2012/9/5 13:00,23.4,88,,0,,3.6,êºìÏêº,,0.560646582,
2012/9/5 14:00,23,88,,0,,3.7,êº,,0.603851587,
2012/9/5 15:00,23.7,89,,0,,3.2,êºìÏêº,,0.652350683,
2012/9/5 16:00,23.7,88,,0,,3.8,êºìÏêº,,0.687770146,
2012/9/5 17:00,24.7,83,,0,,4.4,êº,,0.726568135,
2012/9/5 18:00,24.2,85,,0,,4.4,êºìÏêº,,0.743090566,
2012/9/5 19:00,23.8,85,,0,,5,ìÏêº,,1.00E-50,
2012/9/5 20:00,23.7,86,,0,,4,êºìÏêº,,1.00E-50,
2012/9/5 21:00,23.4,86,,0,,4.4,êºìÏêº,,1.00E-50,
2012/9/5 22:00,23.2,87,,0,,4.2,êº,,1.00E-50,
2012/9/5 23:00,23.3,87,,0,,3.2,êº,,1.00E-50,
2012/9/6 0:00,23.2,85,,0,,0.3,ñkñkêº,,1.00E-50,
2012/9/6 1:00,22.8,87,,0,,2.8,ìÏìÏêº,,1.00E-50,
2012/9/6 2:00,22.6,88,,0,,1.3,ìÏêº,,1.00E-50,
2012/9/6 3:00,22.5,87,,0,,1.4,ìÏêº,,1.00E-50,
2012/9/6 4:00,22.5,88,,0,,0.8,ìÏìÏêº,,1.00E-50,
2012/9/6 5:00,22.6,87,,0,,1.3,ñk,,0.183134062,
2012/9/6 6:00,22.4,88,,0,,1,ìåìÏìå,,0.231244838,
2012/9/6 7:00,22.8,86,,0,,1,ìåñkìå,,0.144587596,
2012/9/6 8:00,24.1,82,,0.5,,2,ìÏìÏìå,,0.293994454,
2012/9/6 9:00,26.5,70,,0,,1.5,ìÏìÏìå,,0.308165554,
2012/9/6 10:00,27.5,64,,0,,1.4,ìåìÏìå,,0.334385849,
2012/9/6 11:00,28.1,64,,0,,0.8,ñkñkêº,,0.350998904,
2012/9/6 12:00,28.8,63,,0,,1.2,ìÏêº,,0.569205278,
2012/9/6 13:00,28.8,64,,0,,2.8,ìÏêº,,0.437303348,
2012/9/6 14:00,28.9,64,,0,,2.7,ìÏêº,,0.640719432,
2012/9/6 15:00,29.8,62,,0,,2,ìÏìÏìå,,0.498872695,
2012/9/6 16:00,29.7,62,,0,,2.5,ìÏìÏêº,,0.525861163,
2012/9/6 17:00,28.1,68,,0,,3.5,ìÏêº,,0.692638813,
2012/9/6 18:00,27.8,70,,0,,3,êºìÏêº,,0.782724565,
2012/9/6 19:00,27.1,73,,0,,3.1,ñk,,1.00E-50,
2012/9/6 20:00,25.7,85,,0,,1.9,ñkêº,,1.00E-50,
2012/9/6 21:00,25.2,86,,0,,0.8,ìå,,1.00E-50,
2012/9/6 22:00,24.9,86,,0,,0.9,ñkìå,,1.00E-50,
2012/9/6 23:00,24.8,87,,0,,1.1,ìåñkìå,,1.00E-50,
2012/9/7 0:00,24.6,87,,0,,1.3,ñk,,1.00E-50,
2012/9/7 1:00,24.2,86,,0,,1.2,ñk,,1.00E-50,
2012/9/7 2:00,23.8,86,,0,,1.7,ñkñkìå,,1.00E-50,
2012/9/7 3:00,23.6,86,,0,,1,ñkñkìå,,1.00E-50,
2012/9/7 4:00,23.7,85,,0,,0.8,ñk,,1.00E-50,
2012/9/7 5:00,23.3,86,,0,,1.3,ñk,,0.197556612,
2012/9/7 6:00,23.3,86,,0,,0.6,ñkñkìå,,0.650285876,
